0.164
0.185
0.195
0.184
0.182
0.186
0.22
0.19
0.194
0.188
0.184
0.208
0.182
0.164
0.185
0.1825
0.175
0.1825
0.1775
0.18
0.18
0.1775
0.18
0.18
0.18
0.195
0.245
0.2325
0.235
0.2
0.165
0.1775
0.25
0.265
0.2775
0.3425
0.4225
0.36
0.318
0.228
0.224
0.294
0.26
0.262
0.316
0.34
0.38
0.46
0.43
0.52
0.512
0.606
0.57
0.498
0.5
0.416
0.452
0.474
0.422
0.492
0.488
0.596
0.6
0.574
0.578
0.654
0.728
0.726
0.618
0.688
0.706
0.75
0.798
0.674
0.65
0.644
0.598
0.742
0.714
0.618
0.544
0.692
0.56
0.53
0.49
0.696
0.876
0.872
0.976
0.876
0.816
0.894
0.77
0.684
0.604
0.602
0.722
0.638
0.55
0.55
0.518
0.508
0.502
0.502
0.452
0.474
0.53
0.566
0.662
0.58
0.55
0.494
0.47
0.47
0.486
0.47
0.45
0.38
0.366
0.342
0.332
0.28
0.286
0.282
0.242
0.238
0.216
0.228
0.232
0.316
0.252
0.182
0.205
0.195
0.185
0.1875
0.185
0.16
0.176
0.155
0.17
0.14
0.143333333
0.115
0.1375
0.154
0.176
0.214
0.248
0.25
0.29
0.284
0.376
0.346
0.332
0.354
0.34
0.348
0.416
0.43
0.422
0.45
0.46
0.546
0.612
0.616
0.84
0.802
0.886
0.86
0.732
0.788
0.846
0.952
1.05
0.98
0.902
0.876
0.928
1.034
1.044
1.03
0.898
0.932
0.848
0.766
0.696
0.708
0.628
0.618
0.912
0.88
0.824
1.378
1.34
1.046
0.84
0.788
0.778
0.708
0.702
0.746
0.648
0.532
0.568
0.472
0.412
0.418
0.448
0.392
0.41
0.354
0.37
0.374
0.42
0.36
0.338
0.316
0.304
0.304
0.284
0.284
0.274
0.282
0.278
0.332
0.332
0.342
0.314
0.304
0.278
0.252
0.232
0.242
0.242
0.25
0.232
0.216
0.242
0.228
0.214
0.214
0.212
0.204
0.196
0.202
0.198
0.188
0.19
0.172
0.178
0.178
0.174
0.164
0.164
0.17
0.178
0.196
0.2
0.188
0.168
0.154
0.156
0.168
0.154
0.144
0.148
0.165
0.144
0.16
0.178
0.166
0.17
0.166
0.16
0.248
0.308
0.286
0.25
0.3
0.25
0.218
0.24
0.274
0.334
0.344
0.33
0.308
0.316
0.282
0.26
0.346
0.426
0.472
0.496
0.53
0.48
0.524
0.584
0.574
0.65
0.732
0.818
0.738
0.69
0.602
0.71
0.672
0.62
0.528
0.482
0.7
0.588
0.56
0.542
0.62
0.614
0.668
0.59
0.562
0.68
0.546
0.598
0.606
0.608
0.576
0.646
0.734
0.664
0.634
0.708
0.674
0.626
0.614
0.598
0.638
0.66
0.744
0.668
0.642
0.592
0.656
0.91
0.64
0.664
0.534
0.464
0.438
0.394
0.392
0.442
0.424
0.386
0.306
0.398
0.386
0.542
0.418
0.398
0.368
0.44
0.374
0.398
0.428
0.534
0.348
0.308
0.304
0.274
0.23
0.188
0.18
0.162
0.164
0.182
0.184
0.172
0.152
0.162
0.228
0.148
0.154
0.134
0.14
0.125
0.1225
0.1225
0.106
0.11
0.1125
0.1225
0.156666667
0.13
0.13
0.13
0.1375
0.13
0.102
0.115
0.1025
0.175
0.36
0.35
0.37
0.36
0.36
0.36
0.36
0.28
0.3
0.29
0.29
0.27
0.31
0.35
0.32
0.34
0.39
0.15
0.124
0.1225
0.108
0.112
0.072
0.064
0.0925
0.092
0.09
0.0875
0.0825
0.108
0.19
0.134
0.23
0.194
0.184
0.184
0.22
0.178
0.104
0.142
0.188
0.29
0.174
0.166
0.208
0.32
0.3
0.242
0.254
0.242
0.218
0.186
0.182
0.23
0.226
0.332
0.334
0.306
0.29
0.276
0.228
0.246
0.276
0.276
0.334
0.31
0.294
0.27
0.322
0.294
0.254
0.3
0.3
0.312
0.388
0.34
0.332
0.392
0.354
0.312
0.324
0.27
0.27
0.27
0.262
0.258
0.22
