0.168,,,,,,,,
0.1775,,,,,,,,
0.1925,,,,,,,,
0.194,,,,,,,,
0.19,,,,,,,,
0.194,,,,,,,,
0.246,,,,,,,,
0.206,,,,,,,,
0.212,,,,,,,,
0.196,,,,,,,,
0.198,,,,,,,,
0.234,,,,,,,,
0.188,,,,,,,,
0.166,,,,,,,,
0.18,,,,,,,,
0.175,,,,,,,,
0.1625,,,,,,,,
0.1725,,,,,,,,
0.1675,,,,,,,,
0.1725,,,,,,,,
0.17,,,,,,,,
0.17,,,,,,,,
0.1675,,,,,,,,
0.1675,,,,,,,,
0.1675,,,,,,,,
0.195,,,,,,,,
0.26,,,,,,,,
0.2475,,,,,,,,
0.2475,,,,,,,,
0.195,,,,,,,,
0.1475,,,,,,,,
0.17,,,,,,,,
0.2675,,,,,,,,
0.2925,,,,,,,,
0.3125,,,,,,,,
0.4075,,,,,,,,
0.515,,,,,,,,
0.43,,,,,,,,
0.388,,,,,,,,
0.26,,,,,,,,
0.256,,,,,,,,
0.352,,,,,,,,
0.304,,,,,,,,
0.306,,,,,,,,
0.384,,,,,,,,
0.424,,,,,,,,
0.474,,,,,,,,
0.586,,,,,,,,
0.544,,,,,,,,
0.666,,,,,,,,
0.656,,,,,,,,
0.782,,,,,,,,
0.734,,,,,,,,
0.634,,,,,,,,
0.638,,,,,,,,
0.526,,,,,,,,
0.572,,,,,,,,
0.604,,,,,,,,
0.536,,,,,,,,
0.628,,,,,,,,
0.62,,,,,,,,
0.768,,,,,,,,
0.772,,,,,,,,
0.738,,,,,,,,
0.746,,,,,,,,
0.844,,,,,,,,
0.942,,,,,,,,
0.936,,,,,,,,
0.796,,,,,,,,
0.886,,,,,,,,
0.912,,,,,,,,
0.966,,,,,,,,
1.032,,,,,,,,
0.868,,,,,,,,
0.836,,,,,,,,
0.83,,,,,,,,
0.766,,,,,,,,
0.956,,,,,,,,
0.918,,,,,,,,
0.796,,,,,,,,
0.7,,,,,,,,
0.892,,,,,,,,
0.718,,,,,,,,
0.68,,,,,,,,
0.626,,,,,,,,
0.898,,,,,,,,
1.132,,,,,,,,
1.126,,,,,,,,
1.258,,,,,,,,
1.13,,,,,,,,
1.052,,,,,,,,
1.152,,,,,,,,
0.996,,,,,,,,
0.886,,,,,,,,
0.784,,,,,,,,
0.774,,,,,,,,
0.934,,,,,,,,
0.824,,,,,,,,
0.71,,,,,,,,
0.708,,,,,,,,
0.664,,,,,,,,
0.654,,,,,,,,
0.642,,,,,,,,
0.642,,,,,,,,
0.572,,,,,,,,
0.604,,,,,,,,
0.678,,,,,,,,
0.726,,,,,,,,
0.858,,,,,,,,
0.748,,,,,,,,
0.704,,,,,,,,
0.634,,,,,,,,
0.604,,,,,,,,
0.604,,,,,,,,
0.62,,,,,,,,
0.594,,,,,,,,
0.57,,,,,,,,
0.478,,,,,,,,
0.458,,,,,,,,
0.42,,,,,,,,
0.408,,,,,,,,
0.336,,,,,,,,
0.344,,,,,,,,
0.336,,,,,,,,
0.278,,,,,,,,
0.276,,,,,,,,
0.244,,,,,,,,
0.258,,,,,,,,
0.264,,,,,,,,
0.386,,,,,,,,
0.294,,,,,,,,
0.194,,,,,,,,
0.21,,,,,,,,
0.195,,,,,,,,
0.1825,,,,,,,,
0.185,,,,,,,,
0.1775,,,,,,,,
0.1375,,,,,,,,
0.184,,,,,,,,
0.1325,,,,,,,,
0.123333333,,,,,,,,
0.086666667,,,,,,,,
0.09,,,,,,,,
0.0725,,,,,,,,
0.1075,,,,,,,,
0.154,,,,,,,,
0.184,,,,,,,,
0.242,,,,,,,,
0.286,,,,,,,,
0.29,,,,,,,,
0.344,,,,,,,,
0.34,,,,,,,,
0.472,,,,,,,,
0.43,,,,,,,,
0.408,,,,,,,,
0.44,,,,,,,,
0.418,,,,,,,,
0.428,,,,,,,,
0.522,,,,,,,,
0.54,,,,,,,,
0.532,,,,,,,,
0.57,,,,,,,,
0.588,,,,,,,,
0.7,,,,,,,,
0.79,,,,,,,,
0.796,,,,,,,,
1.084,,,,,,,,
1.038,,,,,,,,
1.146,,,,,,,,
1.112,,,,,,,,
0.944,,,,,,,,
1.02,,,,,,,,
1.09,,,,,,,,
1.234,,,,,,,,
1.352,,,,,,,,
1.262,,,,,,,,
1.164,,,,,,,,
1.132,,,,,,,,
1.196,,,,,,,,
1.328,,,,,,,,
1.344,,,,,,,,
1.324,,,,,,,,
1.156,,,,,,,,
1.198,,,,,,,,
1.098,,,,,,,,
0.992,,,,,,,,
0.902,,,,,,,,
0.916,,,,,,,,
0.812,,,,,,,,
0.796,,,,,,,,
1.176,,,,,,,,
1.134,,,,,,,,
1.064,,,,,,,,
