0.11,,,,,,,,
0.153333333,,,,,,,,
0.125,,,,,,,,
0.126,,,,,,,,
0.124,,,,,,,,
0.126,,,,,,,,
0.162,,,,,,,,
0.134,,,,,,,,
0.138,,,,,,,,
0.13,,,,,,,,
0.13,,,,,,,,
0.15,,,,,,,,
0.122,,,,,,,,
0.106,,,,,,,,
0.1175,,,,,,,,
0.1125,,,,,,,,
0.1075,,,,,,,,
0.1125,,,,,,,,
0.1075,,,,,,,,
0.1125,,,,,,,,
0.11,,,,,,,,
0.11,,,,,,,,
0.11,,,,,,,,
0.1125,,,,,,,,
0.11,,,,,,,,
0.1275,,,,,,,,
0.175,,,,,,,,
0.165,,,,,,,,
0.1625,,,,,,,,
0.1275,,,,,,,,
0.095,,,,,,,,
0.11,,,,,,,,
0.1775,,,,,,,,
0.195,,,,,,,,
0.2075,,,,,,,,
0.2725,,,,,,,,
0.3525,,,,,,,,
0.2875,,,,,,,,
0.26,,,,,,,,
0.172,,,,,,,,
0.17,,,,,,,,
0.234,,,,,,,,
0.202,,,,,,,,
0.202,,,,,,,,
0.26,,,,,,,,
0.282,,,,,,,,
0.32,,,,,,,,
0.4,,,,,,,,
0.37,,,,,,,,
0.458,,,,,,,,
0.45,,,,,,,,
0.542,,,,,,,,
0.508,,,,,,,,
0.434,,,,,,,,
0.434,,,,,,,,
0.358,,,,,,,,
0.39,,,,,,,,
0.414,,,,,,,,
0.362,,,,,,,,
0.432,,,,,,,,
0.426,,,,,,,,
0.534,,,,,,,,
0.54,,,,,,,,
0.512,,,,,,,,
0.518,,,,,,,,
0.59,,,,,,,,
0.664,,,,,,,,
0.662,,,,,,,,
0.554,,,,,,,,
0.622,,,,,,,,
0.642,,,,,,,,
0.68,,,,,,,,
0.734,,,,,,,,
0.608,,,,,,,,
0.584,,,,,,,,
0.582,,,,,,,,
0.534,,,,,,,,
0.676,,,,,,,,
0.646,,,,,,,,
0.556,,,,,,,,
0.484,,,,,,,,
0.626,,,,,,,,
0.498,,,,,,,,
0.468,,,,,,,,
0.432,,,,,,,,
0.632,,,,,,,,
0.81,,,,,,,,
0.804,,,,,,,,
0.91,,,,,,,,
0.808,,,,,,,,
0.75,,,,,,,,
0.826,,,,,,,,
0.704,,,,,,,,
0.62,,,,,,,,
0.544,,,,,,,,
0.54,,,,,,,,
0.658,,,,,,,,
0.574,,,,,,,,
0.49,,,,,,,,
0.488,,,,,,,,
0.456,,,,,,,,
0.448,,,,,,,,
0.438,,,,,,,,
0.442,,,,,,,,
0.392,,,,,,,,
0.412,,,,,,,,
0.466,,,,,,,,
0.504,,,,,,,,
0.602,,,,,,,,
0.518,,,,,,,,
0.486,,,,,,,,
0.432,,,,,,,,
0.41,,,,,,,,
0.41,,,,,,,,
0.426,,,,,,,,
0.408,,,,,,,,
0.392,,,,,,,,
0.322,,,,,,,,
0.308,,,,,,,,
0.282,,,,,,,,
0.276,,,,,,,,
0.224,,,,,,,,
0.23,,,,,,,,
